Date,Confirmed Cases Barisal,Case Rate Barisal,Deaths Barisal,Death Rate Barisal,Confirmed Cases Chittagong,Case Rate Chittagong,Deaths Chittagong,Death Rate Chittagong,Confirmed Cases Dhaka,Case Rate Dhaka,Deaths Dhaka,Death Rate Dhaka,Confirmed Cases Khulna,Case Rate Khulna,Deaths Khulna,Death Rate Khulna,Confirmed Cases Mymensingh,Case Rate Mymensingh,Deaths Mymensingh,Death Rate Mymensingh,Confirmed Cases Rajshahi,Case Rate Rajshahi,Deaths Rajshahi,Death Rate Rajshahi,Confirmed Cases Rangpur,Case Rate Rangpur,Deaths Rangpur,Death Rate Rangpur,Confirmed Cases Sylhet,Case Rate Sylhet,Deaths Sylhet,Death Rate Sylhet,Confirmed Cases Allover Bangladesh,Case Rate Allover Bangladesh,Deaths Allover Bangladesh,Death Rate Allover Bangladesh
2020-12-10,29.0,7.0,37.0,2.0,260.0,8.0,37.0,2.0,1168.0,15.0,37.0,2.0,39.0,8.0,37.0,2.0,14.0,5.0,37.0,2.0,74.0,6.0,37.0,2.0,58.0,14.0,37.0,2.0,49.0,7.0,37.0,2.0,1861.0,11.0,37.0,2.0
2020-12-11,28.0,10.0,19.0,1.0,244.0,8.0,19.0,1.0,629.0,14.0,19.0,1.0,42.0,7.0,19.0,1.0,23.0,8.0,19.0,1.0,53.0,8.0,19.0,1.0,33.0,12.0,19.0,1.0,53.0,9.0,19.0,1.0,1884.0,12.0,19.0,1.0
2020-12-12,22.0,6.0,34.0,2.6,187.0,6.0,34.0,2.6,874.0,15.0,34.0,2.6,35.0,7.0,34.0,2.6,19.0,9.0,34.0,2.6,61.0,6.0,34.0,2.6,68.0,19.0,34.0,2.6,24.0,4.0,34.0,2.6,1329.0,11.0,34.0,2.6
2020-12-13,22.0,6.0,32.0,2.4,279.0,8.0,32.0,2.4,983.0,13.0,32.0,2.4,29.0,6.0,32.0,2.4,26.0,12.0,32.0,2.4,66.0,5.0,32.0,2.4,57.0,16.0,32.0,2.4,36.0,6.0,32.0,2.4,1355.0,11.0,32.0,2.4
2020-12-14,34.0,10.0,37.0,2.1,296.0,8.0,37.0,2.1,905.0,13.0,37.0,2.1,49.0,8.0,37.0,2.1,37.0,12.0,37.0,2.1,82.0,5.0,37.0,2.1,77.0,18.0,37.0,2.1,49.0,6.0,37.0,2.1,1799.0,11.0,37.0,2.1
2020-12-15,21.0,7.0,40.0,2.1,297.0,9.0,40.0,2.1,1057.0,14.0,40.0,2.1,33.0,6.0,40.0,2.1,30.0,13.0,40.0,2.1,95.0,9.0,40.0,2.1,60.0,14.0,40.0,2.1,23.0,4.0,40.0,2.1,1877.0,10.0,40.0,2.1
2020-12-16,20.0,6.0,27.0,1.7,184.0,5.0,27.0,1.7,604.0,11.0,27.0,1.7,33.0,6.0,27.0,1.7,16.0,6.0,27.0,1.7,80.0,5.0,27.0,1.7,57.0,11.0,27.0,1.7,33.0,4.0,27.0,1.7,1632.0,10.0,27.0,1.7
2020-12-17,17.0,9.0,36.0,3.2,127.0,4.0,36.0,3.2,829.0,13.0,36.0,3.2,45.0,8.0,36.0,3.2,23.0,11.0,36.0,3.2,57.0,6.0,36.0,3.2,55.0,15.0,36.0,3.2,19.0,4.0,36.0,3.2,1134.0,9.0,36.0,3.2
2020-12-18,29.0,9.0,25.0,1.9,241.0,6.0,25.0,1.9,603.0,11.0,25.0,1.9,8.0,2.0,25.0,1.9,9.0,5.0,25.0,1.9,57.0,5.0,25.0,1.9,40.0,13.0,25.0,1.9,25.0,4.0,25.0,1.9,1318.0,9.0,25.0,1.9
2020-12-19,17.0,5.0,25.0,2.0,214.0,6.0,25.0,2.0,706.0,12.0,25.0,2.0,34.0,7.0,25.0,2.0,14.0,6.0,25.0,2.0,90.0,8.0,25.0,2.0,30.0,10.0,25.0,2.0,14.0,2.0,25.0,2.0,1267.0,10.0,25.0,2.0
